text,quoted_text
b'ganhei um cupom. Obg @UberEats pelo mimo. Serei uma b\xc3\xaabada alimentada https://t.co/StIRURRqO8',
"b'Jogo a carne pra pa\xc3\xa7oca e ela pula com tanta for\xc3\xa7a que bate a cara na carne, a carne sai voando pro outro lado do quintal e o gato come'",
b'Ead da ufu j\xc3\xa1 come\xc3\xa7ou bem\nN\xc3\xa3o d\xc3\xa1 pra fazer matr\xc3\xadcula \xf0\x9f\x91\x8d',
"b'Se voc\xc3\xaa liga pra algu\xc3\xa9m antes das 10 da manh\xc3\xa3, voc\xc3\xaa \xc3\xa9 nazista'",
b'Aiai n\xc3\xa3o acredito que vou ter que voltar a tomar o rem\xc3\xa9dio da ins\xc3\xb4nia',
b'Desejos imposs\xc3\xadveis da mulher solteira e triste de quarentena',
"b'Acho que ainda n\xc3\xa3o t\xc3\xb4 pronta pra voltar a atuar ativamente na pol\xc3\xadtica. Podem me cobrar o tanto que quiserem, n\xc3\xa3o m\xe2\x80\xa6 https://t.co/lxUPpqZsIT'",
b'Queria que um body piercing estivesse massageando o bico dos meus peitos',
b'Meu padrasto: Doria pode ser um bom presidente \nMinha m\xc3\xa3e: cala a sua boca voc\xc3\xaa votou no Bolsonaro',
b'Acho muito fofo sempre que minha p\xc3\xa1gina ganha um superf\xc3\xa3 novo. Sou babona.',
"b'Acho muito bom bicho que tem bico\nParab\xc3\xa9ns, biologia. Excelente'",
b'Por favor coma o meu cu https://t.co/vB7Z4TVP1W',"b'Por favor gente, n\xc3\xa3o deixem esse v\xc3\xaddeo do Klaus se perder!!! https://t.co/3XcRWGj8Xg'"
b'Queria sentir um frio na barriga bom. Como aquele de um primeiro encontro. Aquele que voc\xc3\xaa se olha no espelho e pen\xe2\x80\xa6 https://t.co/MuR1H8f4C0',
b'Esse fim de semana desocupei dois hor\xc3\xa1rios de mentorias p/ reda\xc3\xa7\xc3\xa3o de Enem e outros vestibulares. Pre\xc3\xa7os reduzidos\xe2\x80\xa6 https://t.co/jb92OO2Ojq',
"b'Cidad\xc3\xa3 n\xc3\xa3o, pra voc\xc3\xaa \xc3\xa9 Dona Gostosa'",
b'Qual a refei\xc3\xa7\xc3\xa3o preferida de voc\xc3\xaas? Eu amo o caf\xc3\xa9 da tarde',
"b'Sonhei que algu\xc3\xa9m me convidada pra uma festa da maldade com a seguinte descri\xc3\xa7\xc3\xa3o: tem muito preconceitismo e monocultura, vamos?'",
b'Anivers\xc3\xa1rio da minha m\xc3\xa3e t\xc3\xa1 chegando. Vou fazer um almo\xc3\xa7o top e dar uma cesta de besteira pra ela',
b'Tudo o que eu queria era estar planejando uma festa pra lynda. Nesse momento eu e a Larissa estar\xc3\xadamos organizando\xe2\x80\xa6 https://t.co/Tey1ENB0ae',
"b'Minha m\xc3\xa3e chegou do servi\xc3\xa7o, jogou um bombom em mim e mandou eu comer pra parar de reclamar'",
"b'Eu nunca consigo fazer os desenhos pra lynda a tempo, acho que vou s\xc3\xb3 aceitar'",
"b'""ah pq quero um carro que vai na \xc3\xa1gua""\n\nvai tomar no cu. compra um barco e n\xc3\xa3o enche meu saco'",
b'vou ouvir uma adele aqui pra chorar um cadinho agora mesmo eu volto ok',
b'Amo minhas conversas b\xc3\xaabadas com meus amigos. \xc3\x89 muito quentinho e viajado. D\xc3\xa1 pra sofrer e amar',
b'Bom dia. No domingo \xc3\xa9 proibido acordar antes das 14',
b'Se o jacob n\xc3\xa3o tivesse feito a cagada de atender o edward em Lua nova teria economizado bastante na hist\xc3\xb3ria \n\nE vc\xe2\x80\xa6 https://t.co/09XhyRQHyg',
"b'Tio: se seu filho for gay?\nBiza: uai, o que eu tenho a ver? Deixa ele e n\xc3\xa3o enche meu saco'",
"b'Vov\xc3\xb3, a senhora \xc3\xa9 a pessoa mais quentinha do mundo. Acho que a senhora nunca vai entender o que isso significa. Mas \xc3\xa9 muita coisa pra mim'",
b'A m\xc3\xa3e da lynda comentando meus trem \xc3\xa9 tudo pra mim',
"b'Vai passar, vai passar. D\xc3\xb3i agora, mas vai passar. Sempre passa. Alivia mais de dia. A noite o cora\xc3\xa7\xc3\xa3o fica mais in\xe2\x80\xa6 https://t.co/TdM9sQfSPW'",
"b'Ainda \xc3\xa9 cedo pra falar besteira, sorry, mas eu trocaria qualquer coisa por uma foda braba agora'",
"b'O dia de hoje est\xc3\xa1 oficialmente cancelado, n\xc3\xa3o falem comigo'",
"b'O governo negou todos que estavam em contesta\xc3\xa7\xc3\xa3o, \xc3\x89 isso mesmo? Vergonha. Pior governo da hist\xc3\xb3ria. Isso deveria se\xe2\x80\xa6 https://t.co/vYHCOX54GI'",
"b'Toda de preto, mas usando uma m\xc3\xa1scara de florzinha pois equil\xc3\xadbrio \xc3\xa9 tudo n\xc3\xa9 mores https://t.co/yRDll5tlxw'",
b'meu aluno pedindo pra gente fazer uma aula pra traduzir bruno e marrone pra ingl\xc3\xaas\n\neu amo o meu trabalho demais da conta',
"b'T\xc3\xb4 come\xc3\xa7ando a explorar um estilo diferente de pintura, caminhando pro comecinho da minha trajet\xc3\xb3ria no realismo. M\xe2\x80\xa6 https://t.co/twSZBZH199'",
b'Lembrando que tem pessoas que ainda est\xc3\xa3o em an\xc3\xa1lise na contesta\xc3\xa7\xc3\xa3o do #auxilioemergencial \nDescaso e crime contra a popula\xc3\xa7\xc3\xa3o.',
b'Hoje aconteceu algo estranho',
b'Faz dois anos que abandonei o absorvente. Mas moro com duas mulheres e elas ainda usam. Estava eu b\xc3\xaabada sem \xc3\xb3culos\xe2\x80\xa6 https://t.co/RxnVUpXEyT',
b'Meu deus eu vou derreter de tanto chorar',
b'https://t.co/vuvDQZKCE5',
b'Pior noite de sono: sonhar a noite toda com uma pessoa que te fez mal propositalmente',
"b'""Seu cabelo \xc3\xa9 naturalmente vermelho?""\n\nSim, eu recebo essa pergunta com MUITA frequ\xc3\xaancia.'",
b'eu deixaria o Klaus me dar uma surra e depois me comer e depois me dar uma surra de novo',
b'Sobre ter um fone de gatinho que brilha no escuro: https://t.co/FfK59U7Edz',
b'Eu s\xc3\xb3 respondo mensagem no messenger se for extremamente necess\xc3\xa1rio ou se eu gostar de voc\xc3\xaa. Sem tempo irm\xc3\xa3o',
b'Coisas que me fariam feliz hoje:\n1. Cerveja \n2. Um pau amigo \n3. Bolo de baunilha\n4. Um amor fofinho com sexo viole\xe2\x80\xa6 https://t.co/U9AUcVZ3q4',
b'Analisando aspectos do meu pr\xc3\xb3prio psicol\xc3\xb3gico e pensando: ser\xc3\xa1 que minha baixa performance pol\xc3\xadtica esse ano t\xc3\xa1 re\xe2\x80\xa6 https://t.co/iUgiV7LqxL',
b'eu vejo esses trem gourmet e d\xc3\xa1 vontade de chamar a pol\xc3\xadcia\nAMADO VC TA COBRANDO 150 CONTO NUM HAMBURGUER',
"b'A minha filha, me erra \xc3\xb3.\nEnfia a cloroquina no cu ent\xc3\xa3o e n\xc3\xa3o enche meu saco. Toma essa porra no caf\xc3\xa9 da manh\xc3\xa3, al\xe2\x80\xa6 https://t.co/LZkXp0JeIR'",
"b'Eu ODEIO quando copiam algo meu e n\xc3\xa3o possuem a M\xc3\x8dNIMA dec\xc3\xaancia de dar os cr\xc3\xa9ditos. Se voc\xc3\xaa faz isso, n\xc3\xa3o tem respe\xe2\x80\xa6 https://t.co/oKIkVICF5M'",
b'Hoje eu t\xc3\xb4 puro \xc3\xb3dio',
b'Se eu ver mais algum CORNO falando mal de pessoas que est\xc3\xa3o com o psicol\xc3\xb3gico arruinado nessa quarentena eu vou des\xe2\x80\xa6 https://t.co/Ncya2Rtza4',
b'Fazia tanto tempo que eu n\xc3\xa3o tinha torcicolo que eu nem lembrava que \xc3\xa9 um inferno',
b'https://t.co/wcU6SY2pJA',
b'Fui jogar o toco fora e coloquei fogo no lixo \xf0\x9f\x91\x8d',
b'N\xc3\xa3o consigo imaginar uma pessoa que ganha acima de 20 mil. Meu c\xc3\xa9rebro buga real',
b'Sentada no quarto comendo uma bolacha com queijo e bebendo vinho. Esperando as crian\xc3\xa7a ir dormir pra fumar um. J\xc3\xa1 t\xe2\x80\xa6 https://t.co/ICaTLIlSWD',
"b'+4 casos de covid confirmados na fam\xc3\xadlia, a\xc3\xb4\xc3\xb4 Uberl\xc3\xa2ndia'",
"b'Discuss\xc3\xa3o de fam\xc3\xadlia agora. Achei promissor e vou compartilhar:\n\n""A lua \xc3\xa9 um planeta""\n-N\xc3\xa3o, s\xc3\xb3 tem planeta onde tem\xe2\x80\xa6 https://t.co/hPlXTJ6TOX'",
b'2015 / 2020 https://t.co/c6Yx22FwKm',
b'Favor n\xc3\xa3o encher meu saco\nQuando eu quiser passar raiva eu mesma vou e baixo o Tinder \xf0\x9f\x91\x8d',
b'Sempre reservo um cadin da noite pra performar dramaticamente alguma m\xc3\xbasica no escuro do meu quarto',
"b'O Fred Elboni t\xc3\xa1 fingindo dem\xc3\xaancia at\xc3\xa9 hoje, n\xc3\xa9 \nPiada'",
"b'Pronto, meu momento braba j\xc3\xa1 passou. Agora vou comer um bolo'",
"b'O maior presente que eu posso dar a algu\xc3\xa9m \xc3\xa9 um livro. Um livro marcado com coment\xc3\xa1rios ent\xc3\xa3o, meu amigo... \nMas de\xe2\x80\xa6 https://t.co/XZPqjepuKT'",
b'Tava lembrando de uns presentes que dei de cora\xc3\xa7\xc3\xa3o pra algumas pessoas e elas provavelmente cagaram devido aos fato\xe2\x80\xa6 https://t.co/HcVlHvtDnV',
"b'algum homem feministo pra mandar entregar uma cerveja aqui em casa? hoje t\xc3\xb4 feia, triste e sem dinheiro'",
b'Acho que vai completar uns 3 anos que dois tios meus n\xc3\xa3o se falam por conta de um jogo de truco. Um n\xc3\xa3o vai onde o outro estiver',
b'T\xc3\xa3o bom ver o dinheiro cair na conta da gente n\xc3\xa9? Pqp',
"b'Meus peitos est\xc3\xa3o maiores, ser\xc3\xa1 que eles est\xc3\xa3o sendo alimentados pela depress\xc3\xa3o? \xc3\x89 a \xc3\xbanica conclus\xc3\xa3o poss\xc3\xadvel'",
b'Meus filmes preferidos n\xc3\xa3o est\xc3\xa3o na Netflix e nem na Amazon. Vou voltar para a aconchegante pirataria',
b'acho que sempre tem uma \xc3\xa9poca que minhas unhas simplesmente surtam e falam EU VOU QUEBRAR',
b'Estamos quase batendo os duzentos mortos aqui e v\xc3\xa3o abrir o shopping akkkkkkkkkkkkk minha cidade \xc3\xa9 uma piadq',
b'Se voc\xc3\xaa manda tarefa na \xc3\xbaltima hora n\xc3\xa3o tem moral pra exigir corre\xc3\xa7\xc3\xa3o r\xc3\xa1pida \xf0\x9f\x91\x8d',
b'Aceitando recomenda\xc3\xa7\xc3\xb5es de apps pra organizar trem financeiro',
b'N\xc3\xa3o t\xc3\xb4 acreditando at\xc3\xa9 agora que consegui fazer cocada. Eu amo esse trem e \xc3\xa9 muito maia f\xc3\xa1cil do que eu pensava. T\xc3\xa3o b\xc3\xa3o demais da conta',
b'Postei o trem do gato e tem gente vindo me explicar a teoria kkkkkkkkkkkkkkkkkk\n\nOh damn. N\xc3\xa3o entenderam o conceito',
"b'Obrigada, menstrua\xc3\xa7\xc3\xa3o. Estou chorando vendo a foto de um sapo'",
b'Brota que estamos entediadoss\n\nhttps://t.co/wcU6SY2pJA',
"b'Me desculpem, mas n\xc3\xa3o aguento mais tanto spotted de gente burra. Cansei.'",
b'Eu com certeza deixaria essa mulher me dar uma surra',
"b'Acabei de criar um twitter pro meu eu liter\xc3\xa1rio. Trazer literatura pra essa rede, n\xc3\xa9 minha fam\xc3\xadlia? Amor \xc3\xa9 assim. Me acompanha l\xc3\xa1: @euhagata'",
b'Nossa eu fico PUTA da cara quando eu vejo macho falando que p\xc3\xaalos n\xc3\xa3o s\xc3\xa3o higi\xc3\xaanicos. Nunca pensei que iria me depa\xe2\x80\xa6 https://t.co/wxBwxlozGc',
"b'meu deus, sou v\xc3\xa1rios\ndog\xc3\xa3o, pro\xc3\xa7\xc3\xa3o, espirra https://t.co/9ZkVk3BWV2'",b'tive que lan\xc3\xa7ar o meu aqui https://t.co/RQKOEJ9Ehh'
b'Dei um headphone bluetooth no formato de gatinho que brilha no escuro pra minha irm\xc3\xa3. Nunca vi uma crian\xc3\xa7a t\xc3\xa3o feliz',
b'Vou privar esse tt aqui pra deixar meus desabafos e criar outro pra postar meus textos nessa rede tamb\xc3\xa9m',
b'viciada na m\xc3\xbasica nova da selena',
b'Tenho medo de dormir e acordar do lado de um empreendedor que vende hamburguer de 200g por 50 conto',
b'Cumpri quase todas as metas do dia',
"b'hoje eu t\xc3\xb4 braba, vou publicar frases agressivas em caps lock'",
b'A CULPA \xc3\x89 DO PET\xc3\x8a',
b'Essa semana surgiram tr\xc3\xaas alunos lindos que t\xc3\xb4 amando dar aula. Sou muito professora babona! Acho que me tornei uma tiazona',
"b'Minha vontade \xc3\xa9 te mandar um monte, s\xc3\xb3 pra te fazer rir. Tem aql assim tbm:\nDe noite na caaama eu fico pensando\nS\xe2\x80\xa6\xe2\x80\xa6 https://t.co/eoXmngAI18'",
b'Trinta anos nas costas e t\xc3\xa1 com papinho de tirar casca do p\xc3\xa3o sai daqui',
b'Mais uns 200 leitores chegando essa semana. Bem vindos a essa bagun\xc3\xa7a que \xc3\xa9 meu cora\xc3\xa7\xc3\xa3o',
b'Ler hor\xc3\xb3scopo? Pra que ler um trem que vai me iludir ou simplesmente me lembrar que vou continuar ME FODENDO com ba\xe2\x80\xa6 https://t.co/DuU3rtpvFD',
"b'Ter\xc3\xa7a, 22:41. \xc3\x81lcool no meu sangue. Reflito:\n""Porco mama ou bota ovo?""'",
b'Sal\xc3\xa1rio cair adiantado na conta \xc3\xa9 bonito demais',
b'Eu largo tudo hj se vc me prometer que vai me (m)amar amanh\xc3\xa3\nSabe q eu sou seu f\xc3\xa3 \xe2\x80\x94 KKKKKKKKKKKK quem sabe \n\nhttps://t.co/QPpKigTiMO',
b'J\xc3\xa1 disse que amo meus alunos? Dar aula faz tudo retomar o sentido. Que saudade eu estava',
b'Acabei de dar uma aula gostosa',
"b'A m\xc3\xbasica nova da selena ficou muito boa, paguei pau demais'",
b'acho muito bom a demora pra sair os certificados da ufu. Tem trem que eu fiz ano passado e s\xc3\xb3 t\xc3\xa1 chegando certifica\xe2\x80\xa6 https://t.co/4lggg9xz1v',
b'A galera a\xc3\xad cozinhando arroz com coca cola t\xc3\xa1 praticamente IMPLORANDO pra ser levada pela sele\xc3\xa7\xc3\xa3o natural',
b'Ask me something\n\nhttps://t.co/wcU6SY2pJA',
b'Decidi do nada que quero fazer uma poltrona de orelh\xc3\xa3o. Detalhe: de onde raios eu vou tirar um orelh\xc3\xa3o?',
b'Consegui uma renda extra esse m\xc3\xaas! #blessed',
"b'Tem uma galera que fala comigo como se eu fosse burra, \xc3\xb3dio mortal'",
b'No momento minha orienta\xc3\xa7\xc3\xa3o \xc3\xa9 bissexual n\xc3\xa3o-praticante. Se chegar perto de mim eu choro',
"b'Todos os meus av\xc3\xb4s morreram. Por parte de pai, nem cheguei a conhecer. Quando nasci, minha v\xc3\xb3 j\xc3\xa1 era casada com out\xe2\x80\xa6 https://t.co/54qugFaWge'",
b'T\xc3\xb4 achando o papo desse cara MUITO estranho',
"b'Odeio dizer, mas: EU AVISEI.\nOs caras est\xc3\xa3o chorando porque n\xc3\xa3o sabem interpretar a porra de um texto. Ah, vai dormir'",
b'Meus vizinhos n\xc3\xa3o podem ver UM FIAPO de mato que colocam fogo. Meu nariz j\xc3\xa1 t\xc3\xa1 sangrando de novo',
"b'Depois da quarentena vou fazer um churras e vou convidar s\xc3\xb3 quem deu 5 estrelas na minha p\xc3\xa1gina no facebook, AJUDA A TIA'",
b'Algu\xc3\xa9m: a\n\nEu: https://t.co/bKDFOrTAIU',
"b'Comprei c\xc3\xb4co, amanh\xc3\xa3 vou fazer cocada'",
b'\xc3\x89 s\xc3\xb3 uma d\xc3\xbavida (n\xc3\xa3o uma cr\xc3\xadtica). Seus alunos n\xc3\xa3o acham ruim vc publicar os erros de reda\xc3\xa7\xc3\xa3o deles no twitter? \xe2\x80\x94 N\xe2\x80\xa6 https://t.co/URlRjtEcv8',
b'Meu Deus que saudade de comer um duplo cheddar do BK \xf0\x9f\x98\xad',
"b'6 rosas 100 reais, QUE ISSO?\n\nVou plantar laranja e vender por 80 conto ent\xc3\xa3o, porra\n\nSai daqui'",
b'Mano pra eu pagar 100 conto num buqu\xc3\xaa tem que vir no m\xc3\xadnimo um stripper e um bolo de chocolate junto\n\nPOR QUE ESSE TREM \xc3\x89 T\xc3\x83O CARO?',
b'Perdi o controle da minha vida e t\xc3\xb4 almo\xc3\xa7ando batata frita',
b'Eu facilmente deixaria a larissa me sufocar com a bunda dela',
b'Meu deus que sono',
b'Agora vou mimir na esperan\xc3\xa7a de acordar uma grande gostosa amanh\xc3\xa3',
"b'Duas mulheres lindas brigando por um homem mediano, an\xc3\xa9m gente\n\nPara com isso vamos comer uma canjica'",
b'Queria estar vendo o edu jogar sinuca bebendo um refri',
"b'Passando a quarentena malhando em casa, bumbum durinho e nenhum tap\xc3\xa3o. Devia ser crime isso. J\xc3\xa1 \xc3\xa9 quase meia noite\xe2\x80\xa6 https://t.co/WU4tV2RXaS'",
b'Desisti da vida e vou assistir Motoqueiro fantasma',
b'Sobre um pombo ter invadido meu quarto agora:\n\n[11/7 20:38]Hagata: Eu tava moendo minha maconha de boa\n[11/7 20:38]\xe2\x80\xa6 https://t.co/DB53hAhxcn',
"b'Beleza, mas voc\xc3\xaas j\xc3\xa1 seguem meu insta art\xc3\xadstico e a minha p\xc3\xa1gina no fb? Apoiem uma artista independente na quarente\xe2\x80\xa6 https://t.co/KaH2DnWa9P'",
"b'Me adicionar no facebook tudo bem, agora mandar oi no messenger j\xc3\xa1 \xc3\xa9 demais'",
b'Oficialmente de f\xc3\xa9rias do trabalho',
b'Posso ser sua namorada de mentira virtual nessa pandemia. Pre\xc3\xa7o negoci\xc3\xa1vel.\n\n- mando bom dia pra sua mae no whatsap\xe2\x80\xa6 https://t.co/5U69chzXGF',
b'Inclusive minha bunda est\xc3\xa1 linda nessa quarentena',
"b""Minhas amigas resolveram mandar foto da bunda do nada l\xc3\xa1 no grupo and I think that's beaultiful""",
b'A primeira vez que elogiaram meu profissionalismo eu me senti nas nuvens',
"b'Hoje eu vou comer 5 p\xc3\xa3o, chorar e assistir novela'",
"b'Ganha um sal\xc3\xa1rio m\xc3\xadnimo, compra roupa em brech\xc3\xb3, tem que juntar dinheiro por 12 meses pra poder viajar e t\xc3\xa1 na rede\xe2\x80\xa6 https://t.co/QTCEiX0Qb2'",
b'Tava vendo uma live com a participa\xc3\xa7\xc3\xa3o de um entregador de app e \xc3\xa9 cada caso absurdo que ele contou que d\xc3\xa1 vontade\xe2\x80\xa6 https://t.co/KtMaOoMnmC',
b'Queria um cupom da Amazon',
"b'Nossa tem uma menina linda demaisss, eu passo mal vendo foto dela.\n\nNunca terei coragem de chegar. Ent\xc3\xa3o fica aqui\xe2\x80\xa6 https://t.co/tilXWtNe1M'",
b'Pra mim a melhor parte de ser uberlandense \xc3\xa9 que existe p\xc3\xa1gina de f\xc3\xa3 dos \xc3\x94NIBUS daqui no facebook. E n\xc3\xa3o \xc3\xa9 zoeira.\xe2\x80\xa6 https://t.co/ID1lXQyvmu',
b'https://t.co/m34c2uFPi7',
"b'Corrigindo reda\xc3\xa7\xc3\xb5es sobre doa\xc3\xa7\xc3\xa3o de sangue. Muitos alunos escrevem ""homocentro"" no lugar de Hemocentro. Um centro d\xe2\x80\xa6 https://t.co/O79XvOf4lt'",
b'A MIMIR',
b'Boa noite senhora ser\xc3\xa1 que poderia dar em cima de mim? Grata',
b'Tpm feels:\n50% vontade de morrer\n50% vontade de transar',
b'Amanh\xc3\xa3 eu vou pintar o pat\xc3\xa3o e os cogumelos',
b'quando eu comecei a arrumar meu sapo meu padrasto riu e falou que tava feio agora meu sapo est\xc3\xa1 LINDO e ele calou a\xe2\x80\xa6 https://t.co/IlErosvnMX',
"b'Deixei as esculturas de jardim da minha m\xc3\xa3e bonitas. T\xc3\xb4 orgulhosa, me sinto uma artista gostosa e adulta'",
"b'Consegui fazer cimento, me sinto adulta'",
b'Minha v\xc3\xb3 n\xc3\xa3o sossegou enquanto n\xc3\xa3o acordou minha m\xc3\xa3e essa madrugada',
b'23hrs agora. Minha v\xc3\xb3 tem certeza que minha m\xc3\xa3e sumiu e NADA convence ela do contr\xc3\xa1rio https://t.co/wvsUzC2IJf',
b'cheguei ao n\xc3\xadvel da quarentena que t\xc3\xb4 com saudade at\xc3\xa9 das festas de fam\xc3\xadlia. Saudade de ver aquele tanto de gente a\xe2\x80\xa6 https://t.co/7gHyQPBJBy',
b'Quando essa pandemia acabar eu vou reservar uma su\xc3\xadte de luxo num motel e ficar dentro da hidromassagem tomando uma\xe2\x80\xa6 https://t.co/hv88NzcnsB',
b'Ainda tem muuuita galera sofrendo na an\xc3\xa1lise da contesta\xc3\xa7\xc3\xa3o do #auxilioemergencial \nN\xc3\xa3o vamos deixar ningu\xc3\xa9m na m\xc3\xa3o.',
"b'eu sei que \xc3\xa9 meio dia, mas eu precisava muito postar que t\xc3\xb4 com uma saudade de mamar BOA TARDE AMIGOS me desculpem\xe2\x80\xa6 https://t.co/Xhiyl7hmno'",
"b'Eu acho muito b\xc3\xa3o mina que paga de feminista nas redes sociais, mas passa pano pra macho abusador s\xc3\xb3 pq quer transa\xe2\x80\xa6 https://t.co/TxRI9BxL1f'",
b'Queria estar no bk com a lynda e o edu',
b'Puts akkkkkkk pena que n\xc3\xa3o d\xc3\xa1 p marcar https://t.co/b6OofjoNjM',b'O homem abusivo que acha que o problema do relacionamento dele \xc3\xa9 a amiga da namorada que tenta ajudar ela e n\xc3\xa3o ele mesmo'
b'Manda entregar uma cerveja aqui em casa que eu digo o que acho de voc\xc3\xaa',
b'Minha m\xc3\xa3e tem uma escultura de pato toda quebrada. Amanh\xc3\xa3 eu vou reformar ela e deixar o pato bonit\xc3\xa3o',
b'https://t.co/QwfmwFWZGr',
b'covid n\xc3\xa3o tira o p\xc3\xa9 da minha cnh',
"b'Fico imaginando o n\xc3\xadvel de prepot\xc3\xaancia, fragilidade masculina e canalhice pra um cara bater no peito e falar ""N\xc3\xa3o s\xe2\x80\xa6 https://t.co/qSJpRm4xe7'",
b'Tanto hate pra cima da m\xc3\xbasica maravilhosa da Lu\xc3\xadsa Sonza. Amei total',
"b'GENTE, postei um artigo no meu blog defendendo que as GIRAFAS S\xc3\x83O INSETOS. Se eu fosse voc\xc3\xaas, leria e compartilhari\xe2\x80\xa6 https://t.co/tGih5lFFV3'",
b'Tive que cortar minha unha um cadin pras outras n\xc3\xa3o quebrarem tamb\xc3\xa9m. \xc3\x94 tristeza. Estava gostando da vida de gostosa da unha grande',
"b'Padrinho disse que iria buscar minha biza ontem, mas n\xc3\xa3o veio. Por mim, ok, o problema \xc3\xa9 que ela detesta. Ela vai f\xe2\x80\xa6 https://t.co/oDAz9VYxhA'",
"b'Tem algumas coisas que s\xc3\xa3o bonitas s\xc3\xb3 no discurso, n\xc3\xa3o adianta vcs quererem'",
b'Se tem um neg\xc3\xb3cio que me deixa puta \xc3\xa9 ver gente humilhando os outros com showzinho de superioridade. Se voc\xc3\xaa faz is\xe2\x80\xa6 https://t.co/A1Y4SSloWT',
"b'Hoje meu dia se resumiu em chupar jabuticaba, ficar b\xc3\xaabada e limpar a casa da minha v\xc3\xb3'",
b'B\xc3\xaabada e acabei de assistir um romance clich\xc3\xaa. Receita certeira pra ficar triste',
b'A gente s\xc3\xb3 percebe que t\xc3\xa1 doidona mesmo quando fica encarando a pupila dilatada no espelho do banheiro',
"b'Eu AMO comer quando t\xc3\xb4 b\xc3\xaabada, as coisas ficam 300% mais gostosas'",
b'Ficar b\xc3\xaabada sozinha n\xc3\xa3o tem gra\xc3\xa7a t\xc3\xb4 braba',
"b'meu deus, como eu queria voltar pro Nordeste.....'",
b'Sempre que eu fico b\xc3\xaabada eu durmo de algum jeito muito estranho e acordo com dor no corpo todo',
b'queria te convidar pra tomar uma breja e jogar um rpg mas a covid n t\xc3\xa1 ajudando \xe2\x80\x94 Meu sonho de princesa  \n\nhttps://t.co/tFBFtEuv9Q',
b'minha biza tem certeza de que t\xc3\xa1 morando na casa de um integrante do movimento sem terra. Nada convence ela do contr\xc3\xa1rio',
b'Imagens de dor e sofrimento https://t.co/zUQ46eptSB',
b'Wake me up when bolsonaro pay',
b'hoje \xc3\xa9 meu anivers\xc3\xa1rio \xe2\x80\x94 uai parab\xc3\xa9ns \xf0\x9f\x91\x8d \n\nhttps://t.co/2OZknRrCOf',
b'voc\xc3\xaa \xc3\xa9 um p\xc3\xa3o \xe2\x80\x94 Pode ser um p\xc3\xa3o de batata com requeij\xc3\xa3o? Eu amo p\xc3\xa3o de batata. E amo requeij\xc3\xa3o  \n\nhttps://t.co/9fDzulEi7H',
"b'Eu estava mesmo precisando ficar b\xc3\xaabada, mas nem se compara a beber acompanhada nos roles :(('",
b'Acender um baseado e colocar Secrets de One Republic no \xc3\xbaltimo volume \xc3\xa9 um caminho sem volta',
"b'N\xc3\xa3o estou b\xc3\xaabada, estou levemente alcoolizada'",
b'Minha unha quebrou no TALO t\xc3\xb4 triste',
b'nunca levei t\xc3\xa3o a s\xc3\xa9rio o lance de se arrumar pra ir comprar p\xc3\xa3o como agora. A padaria passou a ser meu \xc3\xbanico desti\xe2\x80\xa6 https://t.co/400DUJc3zk',
b'Eu participo dos trem e depois esque\xc3\xa7o que t\xc3\xb4 participando',
"b'Amanh\xc3\xa3 eu vou parar de surtar e reservar um dia pra ficar de boas. Vou comprar umas cervejas, fazer a unha, hidrata\xe2\x80\xa6 https://t.co/VyVw8WHWHO'",
b'Brota que hoje eu t\xc3\xb4 de bom humor \n\nhttps://t.co/wcU6SY2pJA',
b'Voc\xc3\xaa recebeu minha vov\xc3\xb3 quentinha acompanhando meu home office. Que sua sexta a noite seja t\xc3\xa3o quentinha quanto a t\xe2\x80\xa6 https://t.co/c0ldgogOAM',
b'N\xc3\xa3o consegui ouvir a merda toda que essa doida do Doria falou. Pqp. Que lixo',
"b'Est\xc3\xa3o pensando em colocar um Ministro da educa\xc3\xa7\xc3\xa3o cujo nome \xc3\xa9 Feder. Se for assim, j\xc3\xa1 at\xc3\xa9 posso imaginar o nome do\xe2\x80\xa6 https://t.co/CDN8uEk01k'",
b'[2/7 22:28] Lynda Amor: A Hagata acho que \xc3\xa9 o auge\n[2/7 22:28] Lynda Amor: Uma vez ela chorou de medo pq eu disse uma palavra de madrugada',
